entity_id,total_brl,media_brl,n_transacoes,min_brl,max_brl,n_cross_border,n_ip_anomaly,n_device_rooted,n_sanctions
M200442,9956.67,1991.33,5,990.52,3722.46,0,0,0,0
M200443,20368.15,4073.63,5,962.53,8725.01,0,0,0,0
M200444,10986.11,2197.22,5,653.49,3822.8,0,0,0,0
M200445,30455.71,2768.7,11,617.37,7742.89,0,0,0,0
M200446,4631.51,2315.76,2,1883.41,2748.1,0,0,0,0
M200447,27648.95,5529.79,5,607.52,14742.72,0,0,0,0
M200448,10515.93,3505.31,3,1979.31,5913.46,0,0,0,0
M200449,61979.8,6197.98,10,361.42,27080.45,10,0,0,0
M200450,3875.89,1937.94,2,1131.15,2744.74,0,0,0,0
M200451,12015.72,3003.93,4,529.92,4487.55,0,0,0,0
M200452,21349.88,2668.74,8,781.32,7200.19,0,0,0,0
M200453,20426.0,5106.5,4,444.68,8780.71,0,0,1,0
M200454,7480.44,2493.48,3,831.78,3917.46,3,0,0,0
M200455,17955.05,2565.01,7,1157.42,3943.6,0,0,0,0
M200456,22911.15,3273.02,7,552.51,9761.42,7,0,0,0
M200457,36850.01,5264.29,7,307.72,10821.17,7,0,0,0
M200458,12475.5,4158.5,3,1732.39,5550.22,0,0,0,0
M200459,7520.46,1880.12,4,483.94,3365.46,0,0,0,0
M200460,25567.12,4261.19,6,702.08,8232.24,0,0,2,0
M200461,12474.77,12474.77,1,12474.77,12474.77,0,0,0,0
M200462,50068.43,7152.63,7,1145.0,22028.33,0,0,0,0
M200463,27745.52,3468.19,8,716.67,8176.38,0,0,0,0
M200464,8362.4,2090.6,4,1210.78,3082.97,0,0,0,0
M200465,13537.46,2707.49,5,547.74,4206.81,0,0,1,0
M200466,5860.59,1465.15,4,247.92,3077.88,0,0,0,0
M200467,13486.64,3371.66,4,817.03,7925.82,4,0,0,0
M200468,8884.72,4442.36,2,2127.45,6757.27,0,0,0,0
M200469,11698.84,2924.71,4,1268.27,6818.46,0,0,0,0
M200470,32128.43,4016.05,8,462.21,6892.58,0,0,0,0
M200471,18498.05,2055.34,9,397.85,4069.53,0,0,1,0
M200472,11214.78,3738.26,3,994.53,7880.24,0,0,0,0
M200473,11405.47,2281.09,5,509.92,5826.29,0,0,0,0
M200474,27455.05,5491.01,5,365.71,19503.86,0,0,1,0
M200475,21089.04,3514.84,6,684.41,9665.28,6,0,0,0
M200476,16684.25,3336.85,5,1491.7,6188.49,0,0,0,0
M200477,7802.53,2600.84,3,1500.41,4242.37,0,0,0,0
M200478,4751.83,2375.92,2,572.58,4179.25,0,0,0,0
M200479,15871.19,3174.24,5,753.4,5687.7,0,0,0,0
M200480,28479.86,7119.96,4,1527.53,16364.17,0,0,0,0
M200481,3803.96,1267.99,3,283.34,1900.48,0,0,0,0
M200482,36908.67,6151.44,6,536.65,13704.07,0,0,0,0
M200483,59005.13,8429.3,7,1031.52,21029.52,0,0,0,0
M200484,61415.36,5583.21,11,278.42,33236.1,0,0,0,0
M200485,32195.1,4024.39,8,659.13,7196.63,8,0,0,0
M200486,31566.7,5261.12,6,1754.14,12732.46,0,0,2,0
M200487,10059.74,3353.25,3,2456.94,3951.22,0,0,0,0
M200488,54318.14,6789.77,8,1461.81,25092.53,0,0,1,0
M200489,36383.6,4547.95,8,836.04,7678.06,0,0,0,0
M200490,30274.86,10091.62,3,1196.79,19235.31,0,0,0,0
M200491,15456.42,7728.21,2,3443.4,12013.02,0,0,1,0
M200492,36387.76,7277.55,5,3970.88,12392.9,0,0,0,0
M200493,21916.77,2739.6,8,808.29,5274.4,0,0,1,0
M200494,50895.09,7270.73,7,609.56,20790.65,0,0,0,0
M200495,12665.08,4221.69,3,2489.27,6284.04,0,0,0,0
M200496,18771.35,3128.56,6,493.88,8101.51,0,0,0,0
M200497,62158.97,15539.74,4,759.95,56507.52,0,0,0,0
M200498,48045.19,5338.35,9,1176.87,15436.42,9,0,0,0
M200499,77494.77,7044.98,11,583.71,47066.31,11,0,0,0
M200500,18753.72,6251.24,3,2740.99,11982.48,3,0,0,0
M200501,46751.4,5843.92,8,1598.4,28379.92,0,0,0,0
M200502,31260.87,5210.14,6,1372.71,11045.71,6,0,0,0
M200503,11623.98,3874.66,3,829.62,9399.3,3,0,1,0
M200504,13538.96,2707.79,5,1239.62,5409.57,0,0,0,0
M200505,45979.73,7663.29,6,687.43,31252.25,0,0,1,0
M200506,7031.57,2343.86,3,730.91,4701.31,0,0,0,0
M200507,16091.18,4022.8,4,1131.47,11369.59,0,0,1,0
M200508,26115.07,5223.01,5,2338.28,10741.86,0,0,0,0
M200509,19557.77,3259.63,6,534.36,6762.22,0,0,0,0
M200510,12298.79,2459.76,5,568.47,6346.76,0,0,0,0
M200511,13199.7,2639.94,5,793.49,5904.17,0,0,0,0
M200512,23599.89,3371.41,7,135.44,9341.77,0,0,0,0
M200513,24932.26,3116.53,8,1086.69,8685.8,8,0,0,0
M200514,12179.38,2435.88,5,580.42,8095.74,0,0,0,0
M200515,36932.61,6155.44,6,4604.15,8310.53,0,0,0,0
M200516,5338.58,2669.29,2,499.15,4839.43,0,0,0,0
M200517,2592.33,1296.16,2,1136.28,1456.05,0,0,0,0
M200518,16089.27,3217.85,5,242.29,6698.06,0,0,0,0
M200519,19190.6,4797.65,4,579.12,9188.3,4,0,0,0
M200520,3502.8,3502.8,1,3502.8,3502.8,1,0,0,0
M200521,26390.8,3770.11,7,973.23,7600.76,0,0,0,0
M200522,19312.14,3862.43,5,927.42,10568.15,0,0,0,0
M200523,9152.98,2288.24,4,894.74,3703.4,0,0,1,0
M200524,13387.73,3346.93,4,886.7,6010.1,4,0,0,0
M200525,18377.11,3062.85,6,540.85,7633.44,0,0,0,0
M200526,7486.01,3743.0,2,3659.44,3826.57,2,0,0,0
M200527,9693.35,2423.34,4,744.67,4398.12,4,0,0,0
M200528,34548.94,4318.62,8,1112.37,11868.36,0,0,0,0
M200529,33666.27,6733.25,5,789.92,22364.54,0,0,0,0
M200530,17163.37,4290.84,4,763.41,9606.31,0,0,0,0
M200531,86763.95,14460.66,6,1119.36,38442.3,0,0,0,0
M200532,12209.4,6104.7,2,5004.8,7204.6,0,0,0,0
M200533,24414.76,3487.82,7,599.07,15246.18,0,0,0,0
M200534,24702.52,6175.63,4,2313.72,8597.11,0,0,0,0
M200535,30951.55,5158.59,6,1866.45,13094.25,6,0,0,0
M200536,20048.42,2506.05,8,482.55,4986.33,0,0,0,0
M200537,5965.71,1491.43,4,414.32,2792.45,0,0,1,0
M200538,2189.21,1094.6,2,743.58,1445.63,0,0,0,0
M200539,12332.52,3083.13,4,951.39,6445.46,0,0,1,0
M200540,7442.1,1860.52,4,703.72,4081.11,4,0,0,0
M200541,32674.39,8168.6,4,2319.53,14006.33,0,0,1,0
M200542,13207.14,2641.43,5,637.51,4180.52,0,0,0,0
M200543,14101.79,2820.36,5,1667.69,6129.76,5,0,0,0
M200544,24222.08,4037.01,6,718.76,9639.78,0,0,2,0
M200545,8326.33,2081.58,4,555.77,5316.72,4,0,0,0
M200546,63835.39,12767.08,5,2405.91,36000.02,0,0,0,0
M200547,11548.52,2887.13,4,671.34,5261.84,0,0,1,0
M200548,9482.88,1896.58,5,426.69,3580.6,0,0,0,0
M200549,18021.05,2574.44,7,413.65,4921.36,0,0,0,0
M200550,41397.64,5174.7,8,518.94,18149.86,0,0,1,0
M200551,27195.22,5439.04,5,2040.45,16629.93,0,0,0,0
M200552,9086.73,3028.91,3,1598.01,4692.52,0,0,0,0
M200553,41166.92,5145.86,8,440.62,14676.88,0,0,0,0
M200554,12912.19,4304.06,3,1956.56,6751.48,0,0,2,0
M200555,21870.78,5467.7,4,2811.01,8261.13,0,0,0,0
M200556,36338.14,7267.63,5,1900.33,20512.24,5,0,0,0
M200557,7405.68,2468.56,3,784.6,5666.58,3,0,0,0
M200558,41238.13,13746.04,3,3100.3,31122.2,0,0,0,0
M200559,27410.65,4568.44,6,1036.04,11379.82,6,0,0,0
M200560,70469.56,8808.7,8,529.11,26939.51,0,0,0,0
M200561,30238.27,7559.57,4,2790.08,13905.96,0,0,0,0
M200562,16053.12,3210.62,5,1496.26,6143.81,0,0,1,0
M200563,12790.82,4263.61,3,773.1,10317.12,3,0,0,0
M200564,19527.57,6509.19,3,3317.54,9077.85,0,0,0,0
M200565,13881.46,1983.07,7,889.44,4809.03,0,0,0,0
M200566,18890.62,2698.66,7,346.12,8169.47,0,0,1,0
M200567,18409.97,2301.25,8,593.72,3814.98,0,1,0,0
M200568,79859.27,6654.94,12,1651.46,16851.62,0,0,0,0
M200569,42475.72,8495.14,5,754.7,32066.5,0,0,0,0
M200570,42810.01,5351.25,8,1272.09,20097.45,0,0,0,0
M200571,20330.42,2904.35,7,623.74,7413.24,0,0,1,0
M200572,17890.95,2555.85,7,1167.72,4479.68,7,0,0,0
M200573,36391.37,4043.49,9,1215.53,8352.5,0,0,0,0
M200574,10169.64,2542.41,4,797.95,6855.42,0,0,0,0
M200575,34377.0,5729.5,6,1208.88,9629.12,0,1,1,0
M200576,28613.38,3576.67,8,812.42,8255.32,0,0,1,0
M200577,15294.48,5098.16,3,2605.11,9817.01,3,0,0,0
M200578,48771.81,5419.09,9,530.85,24674.35,0,0,0,0
M200579,25470.77,6367.69,4,945.4,10809.84,0,0,0,0
M200580,4510.65,1503.55,3,951.25,1916.61,0,0,0,0
M200581,41990.36,6998.39,6,2206.55,15833.41,0,0,0,0
M200582,40181.98,6697.0,6,718.97,27078.37,0,0,0,0
M200583,21385.93,5346.48,4,1163.77,9575.38,0,0,0,0
M200584,34426.4,8606.6,4,2198.86,18948.42,0,0,0,0
M200585,16114.06,3222.81,5,573.7,8565.78,0,0,0,0
M200586,24799.56,3542.79,7,480.68,14113.8,0,0,0,0
M200587,26986.15,6746.54,4,546.06,20700.05,0,0,0,0
M200588,70790.45,14158.09,5,1680.85,56914.22,5,0,0,0
M200589,23314.13,3330.59,7,770.13,8021.8,0,0,0,0
M200590,21528.93,2152.89,10,216.79,11373.79,0,0,0,0
M200591,3672.88,1224.29,3,580.03,1625.67,0,0,0,0
M200592,11396.32,3798.77,3,585.29,9268.58,0,0,0,0
M200593,70329.52,17582.38,4,1000.96,35753.51,0,0,0,0
M200594,36701.89,9175.47,4,5119.99,14988.23,0,0,0,0
M200595,13831.22,3457.8,4,1220.34,8122.24,4,0,0,0
M200596,33791.96,4827.42,7,1702.85,9412.87,0,0,0,0
M200597,52451.11,5245.11,10,1183.92,10422.1,10,0,1,0
M200598,15148.66,3029.73,5,1002.84,7440.73,0,0,0,0
M200599,19001.23,3800.25,5,379.61,7630.53,0,0,0,0
M200600,24738.26,3534.04,7,598.73,8891.33,7,0,0,0
M200601,10818.96,3606.32,3,567.39,7999.46,0,0,0,0
M200602,21358.87,1941.72,11,334.19,4833.89,0,0,0,0
M200603,12315.83,3078.96,4,1599.12,5158.6,0,0,0,0
M200604,15384.94,1923.12,8,741.5,5950.98,8,0,0,0
M200605,21237.9,3539.65,6,1177.45,7637.32,0,0,0,0
M200606,8438.6,1687.72,5,814.39,2908.3,0,0,0,0
M200607,17732.91,3546.58,5,836.77,7963.22,0,0,0,0
M200608,7432.34,2477.45,3,414.82,4193.39,3,0,0,0
M200609,14351.45,2870.29,5,311.92,6262.61,0,0,0,0
M200610,63051.95,12610.39,5,792.3,49899.24,5,0,1,0
M200611,10534.28,2106.86,5,1413.89,2760.7,0,0,0,0
M200612,74823.44,6235.29,12,1242.38,14287.38,0,0,2,0
M200613,33311.3,4758.76,7,785.32,10064.32,0,0,0,0
M200614,17890.73,5963.58,3,4821.38,7923.05,0,0,0,0
M200615,23377.15,3339.59,7,1349.17,5615.5,7,0,0,0
M200616,17023.18,5674.39,3,2246.82,9971.47,0,0,0,0
M200617,10841.44,2710.36,4,668.82,4365.1,0,0,0,0
M200618,33719.77,5619.96,6,393.62,11551.61,0,0,0,0
M200619,16291.98,2036.5,8,876.12,4881.94,0,0,1,0
M200620,14778.77,4926.26,3,3929.92,6746.09,0,0,1,0
M200621,32860.64,5476.77,6,1363.18,10788.22,0,0,0,0
M200622,22514.52,2814.32,8,383.94,7999.33,8,0,1,0
M200623,17441.67,3488.33,5,1255.62,5519.3,0,0,0,0
M200624,24483.29,4896.66,5,1291.71,10245.41,0,0,0,0
M200625,22155.7,7385.23,3,1985.98,13657.05,0,0,0,0
M200626,11719.01,2343.8,5,1333.36,3137.74,5,0,0,0
M200627,20929.51,4185.9,5,2710.74,5391.21,5,0,0,0
M200628,29278.34,4879.72,6,249.66,14879.95,0,0,0,0
M200629,30182.52,5030.42,6,1135.19,18702.94,0,0,0,0
M200630,12519.46,4173.15,3,743.27,10852.76,0,0,0,0
M200631,14711.31,2942.26,5,448.18,8997.66,0,0,0,0
M200632,24564.94,6141.24,4,1636.65,11914.12,0,0,0,0
M200633,15387.95,3846.99,4,1563.24,6968.8,0,0,0,0
M200634,12878.2,4292.73,3,2457.56,7725.11,0,0,0,0
M200635,15730.91,3932.73,4,2602.15,6002.26,0,0,0,0
M200636,11099.48,2774.87,4,418.69,7767.83,0,0,1,0
M200637,22997.2,3285.31,7,277.7,10142.71,0,0,0,0
M200638,13626.97,4542.32,3,905.39,7819.78,0,0,0,0
M200639,36580.58,7316.12,5,718.37,24223.6,0,0,0,0
M200640,18995.93,4748.98,4,185.91,9631.97,0,0,0,0
M200641,5749.04,2874.52,2,1258.67,4490.37,0,0,0,0
M200642,15792.78,3948.2,4,859.15,7364.88,0,0,0,0
M200643,17368.58,3473.72,5,1609.36,5207.03,0,0,0,0
M200644,35552.88,5078.98,7,799.85,17532.93,0,0,0,0
M200645,39603.42,5657.63,7,375.26,15099.81,0,0,0,0
M200646,12889.35,2577.87,5,762.58,5885.58,0,0,0,0
M200647,35378.41,5054.06,7,1230.96,14685.42,0,0,1,0
M200648,10804.54,2160.91,5,1297.93,3010.46,0,0,0,0
M200649,5552.38,1850.79,3,463.1,3813.46,0,0,0,0
M200650,9654.37,3218.12,3,560.82,7268.84,0,0,0,0
M200651,15606.03,1950.75,8,263.31,4375.14,8,0,0,0
M200652,9992.13,2498.03,4,636.93,6557.61,4,0,0,0
M200653,16423.87,4105.97,4,1088.16,8845.55,0,0,0,0
M200654,37123.88,6187.31,6,807.65,11421.71,0,0,0,0
M200655,24687.36,3526.77,7,1424.47,10430.05,7,0,0,0
M200656,16013.22,8006.61,2,481.04,15532.18,0,0,0,0
M200657,51033.28,7290.47,7,1332.45,29815.49,0,0,0,0
M200658,14231.5,2846.3,5,518.75,6951.01,5,0,0,0
M200659,13912.53,1739.07,8,436.84,3431.95,0,0,0,0
M200660,33189.74,4741.39,7,2121.31,12680.43,0,0,0,0
M200661,4493.95,1497.98,3,575.47,3016.65,0,0,0,0
M200662,25532.42,4255.4,6,464.32,7246.32,0,0,0,0
M200663,9697.02,1939.4,5,420.36,3371.24,0,0,0,0
M200664,30389.16,6077.83,5,753.76,14074.27,0,0,0,0
M200665,16174.86,4043.72,4,1088.91,10302.03,0,0,0,0
M200666,56784.2,6309.36,9,881.28,13407.32,9,0,0,0
M200667,21226.91,7075.64,3,2337.4,11537.17,3,0,0,0
M200668,16886.85,4221.71,4,1251.61,8841.37,0,0,0,0
M200669,38000.39,7600.08,5,856.92,24493.37,0,0,0,0
M200670,8722.8,4361.4,2,1678.34,7044.46,0,0,0,0
M200671,17893.97,2556.28,7,743.46,4812.13,0,0,0,0
M200672,32652.04,4081.5,8,988.1,8866.14,0,0,0,0
M200673,19604.19,6534.73,3,208.47,15070.61,0,0,0,0
M200674,57847.38,4820.62,12,639.6,12081.02,0,0,0,0
M200675,12504.41,3126.1,4,858.75,4887.6,4,0,0,0
M200676,25918.21,5183.64,5,1308.75,7111.62,0,0,1,0
M200677,18846.61,3141.1,6,293.46,6613.18,0,0,0,0
M200678,15554.67,7777.34,2,3644.01,11910.66,0,0,0,0
M200679,19043.26,3173.88,6,1409.36,6022.17,6,0,0,0
M200680,24081.64,3440.23,7,1077.6,6220.42,0,0,0,0
M200681,17827.27,4456.82,4,952.45,9804.33,0,0,0,0
M200682,42745.85,4749.54,9,511.24,14773.54,9,0,0,0
M200683,27184.83,5436.97,5,254.78,14087.8,5,0,0,0
M200684,16701.16,2385.88,7,809.46,4515.24,7,0,0,0
M200685,6529.27,1632.32,4,675.2,2277.0,0,0,0,0
M200686,21082.59,3011.8,7,521.93,8229.23,0,0,1,0
M200687,28370.51,4052.93,7,1165.53,9558.78,7,0,1,0
M200688,59574.83,6619.43,9,623.08,18780.17,0,0,0,0
M200689,31799.64,3974.96,8,372.67,14086.92,0,0,0,0
M200690,10215.31,2553.83,4,736.03,4660.23,0,0,0,0
M200691,40522.08,10130.52,4,1092.18,23038.62,4,0,0,0
M200692,6294.83,3147.42,2,2407.78,3887.05,0,0,0,0
M200693,7117.48,2372.49,3,1015.63,3391.56,3,0,0,0
M200694,30231.27,3778.91,8,602.24,14685.59,8,0,0,0
M200695,30888.14,4412.59,7,459.27,11206.5,0,0,0,0
M200696,10638.3,10638.3,1,10638.3,10638.3,0,0,0,0
M200697,8309.85,4154.92,2,3642.62,4667.23,0,0,0,0
M200698,36138.43,5162.63,7,350.81,12871.62,7,0,0,0
M200699,13513.49,2702.7,5,1900.51,4695.01,0,0,2,0
M200700,17049.53,2435.65,7,672.49,5889.14,0,0,0,0
M200701,32486.1,5414.35,6,2594.6,15547.7,0,0,1,0
M200702,23747.53,5936.88,4,980.13,9574.24,0,0,0,0
M200703,902.36,902.36,1,902.36,902.36,0,0,0,0
M200704,58940.4,19646.8,3,1477.61,45311.82,0,0,0,0
M200705,3995.98,1331.99,3,716.65,1809.29,3,0,0,0
M200706,39529.52,6588.25,6,998.86,14596.47,0,0,0,0
M200707,7674.26,2558.09,3,1379.3,3603.04,0,0,2,0
M200708,45095.67,15031.89,3,1023.61,30909.03,0,0,0,0
M200709,18096.35,4524.09,4,2172.61,7590.93,0,0,0,0
M200710,57064.33,14266.08,4,2213.67,46744.62,0,0,0,0
M200711,6380.33,2126.78,3,966.99,4182.54,3,0,0,0
M200712,13529.71,2705.94,5,1133.27,3821.15,5,0,1,0
M200713,27240.15,3891.45,7,1316.96,12354.45,0,0,0,0
M200714,39897.09,4987.14,8,845.46,16598.58,8,0,0,0
M200715,56423.38,9403.9,6,740.62,34136.02,0,0,0,0
M200716,9626.47,1925.29,5,1044.66,2800.98,0,0,0,0
M200717,16649.06,3329.81,5,1506.59,7640.96,5,0,2,0
M200718,8868.84,4434.42,2,683.82,8185.02,0,0,0,0
M200719,25809.77,2580.98,10,489.11,5103.41,0,0,0,0
M200720,3963.03,1981.52,2,364.8,3598.23,2,0,0,0
M200721,24531.97,4906.39,5,510.31,10646.14,0,0,0,0
M200722,22162.33,2770.29,8,476.78,6969.42,0,0,0,0
M200723,22342.85,3723.81,6,592.73,11491.33,6,0,0,0
M200724,4839.14,1613.05,3,910.51,2688.0,0,0,1,0
M200725,15923.26,5307.75,3,2385.2,7924.47,0,0,0,0
M200726,38575.27,3857.53,10,214.0,23685.97,0,0,0,0
M200727,14240.52,2373.42,6,462.99,3758.03,0,0,0,0
M200728,14180.91,1772.61,8,346.69,3817.76,0,0,2,0
M200729,14656.54,4885.51,3,1427.75,10063.94,0,0,0,0
M200730,26953.45,3369.18,8,376.89,8427.89,8,0,0,0
M200731,16864.46,3372.89,5,381.47,6432.34,0,0,0,0
M200732,18628.26,3725.65,5,249.98,11215.26,0,0,0,0
M200733,41273.93,6878.99,6,1207.53,26172.27,0,0,0,0
M200734,20441.63,4088.33,5,1791.75,7710.72,0,0,0,0
M200735,6875.33,1145.89,6,154.46,1973.54,0,0,0,0
M200736,33222.98,16611.49,2,1352.55,31870.43,0,0,0,0
M200737,30359.63,4337.09,7,193.79,12644.76,7,0,0,0
M200738,6364.2,2121.4,3,898.35,4261.76,0,0,1,0
M200739,9132.07,3044.02,3,2343.74,4205.24,3,0,0,0
M200740,4209.1,2104.55,2,784.24,3424.86,2,0,0,0
M200741,27172.2,9057.4,3,724.12,22311.99,0,0,0,0
M200742,2983.75,2983.75,1,2983.75,2983.75,1,0,0,0
M200743,49208.1,7029.73,7,670.98,19603.27,0,0,0,0
M200744,18290.85,4572.71,4,866.28,12747.13,0,0,0,0
M200745,28075.31,3119.48,9,382.9,10259.73,0,0,0,0
M200746,13054.82,1864.97,7,769.55,3852.58,7,0,0,0
M200747,29313.01,4187.57,7,686.79,7742.75,0,0,0,0
M200748,52232.66,4748.42,11,279.21,32303.19,0,0,0,0
M200749,14695.91,2449.32,6,786.26,6657.34,0,0,0,0
M200750,4767.86,4767.86,1,4767.86,4767.86,0,0,0,0
M200751,50661.07,12665.27,4,2180.23,23579.84,0,0,0,0
M200752,40259.7,5751.39,7,553.69,17217.85,0,0,0,0
M200753,45483.9,6497.7,7,258.62,34282.91,0,0,0,0
M200754,27253.21,4542.2,6,3223.5,6404.08,0,0,0,0
M200755,5201.18,5201.18,1,5201.18,5201.18,0,0,0,0
M200756,9261.58,1852.32,5,399.53,4901.33,0,0,0,0
M200757,8948.33,2237.08,4,1114.25,3810.35,0,0,0,0
M200758,41953.5,5993.36,7,1248.51,14946.82,7,0,0,0
M200759,12857.45,4285.82,3,929.03,8360.7,0,0,0,0
M200760,11626.87,3875.62,3,2187.04,5153.93,3,0,1,0
M200761,39061.45,19530.72,2,3499.2,35562.25,2,0,0,0
M200762,27670.43,3458.8,8,1264.6,8579.27,0,0,0,0
M200763,52770.65,5277.06,10,604.69,13139.29,0,0,1,0
M200764,41457.95,4145.8,10,478.9,12774.73,0,0,0,0
M200765,22582.36,2509.15,9,676.77,7182.35,0,0,0,0
M200766,26460.19,5292.04,5,1020.62,11835.78,0,0,0,0
M200767,7860.07,3930.04,2,2542.9,5317.17,2,0,0,0
M200768,34735.55,3157.78,11,668.48,6753.64,0,0,1,0
M200769,20275.15,2896.45,7,284.47,5476.21,0,0,0,0
M200770,15221.78,5073.93,3,951.91,11953.43,0,0,0,0
M200771,20676.11,5169.03,4,191.97,9222.72,0,0,0,0
M200772,36368.66,4546.08,8,1302.53,9017.45,0,0,0,0
M200773,22846.91,4569.38,5,2078.65,9404.52,0,0,0,0
M200774,27915.37,4652.56,6,2725.03,7170.64,0,0,0,0
M200775,35913.74,5130.53,7,1135.02,10882.17,0,0,0,0
M200776,26838.21,3834.03,7,554.7,8186.14,7,0,0,0
M200777,15954.51,3988.63,4,1197.61,7970.08,0,0,0,0
M200778,13422.42,2237.07,6,620.82,3233.83,6,0,0,0
M200779,11928.26,1988.04,6,297.12,4292.15,0,0,0,0
M200780,34873.77,4359.22,8,508.44,19978.54,8,0,0,0
M200781,53382.71,5931.41,9,2180.57,13679.7,0,0,0,0
M200782,16424.08,2346.3,7,616.59,6145.89,0,0,0,0
M200783,3142.25,1571.12,2,538.35,2603.9,0,1,0,0
M200784,14942.83,3735.71,4,502.7,8363.97,0,0,0,0
M200785,16347.22,2335.32,7,489.81,6762.46,0,0,0,0
M200786,8025.99,4013.0,2,1343.66,6682.33,0,0,0,0
M200787,3868.2,1289.4,3,944.46,1561.07,3,0,1,0
M200788,13053.13,4351.04,3,1723.62,8112.79,3,0,0,0
M200789,11983.85,1711.98,7,397.38,3297.6,0,0,2,0
M200790,34712.16,5785.36,6,442.51,9090.75,6,0,0,0
M200791,14023.83,2804.77,5,1617.88,5881.2,0,0,0,0
M200792,14274.07,2854.81,5,1082.56,6904.26,5,0,0,0
M200793,19585.6,2797.94,7,411.0,6572.71,0,0,0,0
M200794,19619.94,6539.98,3,769.47,16825.52,0,0,0,0
M200795,25448.56,3635.51,7,471.84,6989.19,0,0,0,0
M200796,15530.32,3882.58,4,1488.62,7473.11,0,0,0,0
M200797,20273.33,4054.67,5,843.51,11775.05,0,0,0,0
M200798,30784.4,2565.37,12,318.34,6636.65,0,1,0,0
M200799,12693.23,2115.54,6,753.34,3521.19,6,0,1,0
M200800,36468.83,4052.09,9,1360.43,7617.71,9,0,0,0
M200801,19524.86,6508.29,3,2139.9,12730.94,0,0,0,0
M200802,4795.83,1598.61,3,388.45,3090.35,0,0,0,0
M200803,60963.36,6773.71,9,1129.07,14438.63,0,0,0,0
M200804,4889.15,4889.15,1,4889.15,4889.15,1,0,0,0
M200805,62070.03,10345.0,6,903.44,26201.29,0,0,0,0
M200806,4357.68,1452.56,3,540.03,2844.72,0,0,0,0
M200807,4298.56,1074.64,4,704.21,1742.4,0,0,0,0
M200809,6432.88,3216.44,2,2682.5,3750.38,0,0,0,0
M200810,7628.64,2542.88,3,623.9,5108.07,3,0,0,0
M200811,11975.19,2993.8,4,1074.46,5773.9,0,0,0,0
M200812,10013.62,3337.87,3,1546.99,5997.74,0,0,0,0
M200813,24314.85,4052.48,6,969.18,6170.47,6,0,0,0
M200814,26745.71,5349.14,5,757.8,14476.02,5,0,0,0
M200815,7780.22,2593.41,3,834.26,3860.18,3,0,0,0
M200816,16722.06,3344.41,5,622.8,6898.68,0,0,0,0
M200817,17456.97,5818.99,3,2407.11,10285.76,0,0,0,0
M200818,10851.05,2712.76,4,478.03,4121.23,0,0,0,0
M200819,29285.43,4880.9,6,1828.4,11456.78,6,0,1,0
M200820,30889.14,3861.14,8,1059.8,7940.99,0,0,1,0
M200821,14904.41,2980.88,5,958.5,4524.85,5,0,0,0
M200822,21584.72,5396.18,4,3921.69,8284.86,0,0,0,0
M200823,51902.78,5190.28,10,969.53,12584.18,0,0,1,0
M200824,52430.47,10486.09,5,1527.95,33676.05,0,0,2,0
M200825,15399.27,2199.9,7,571.24,3428.62,7,0,0,0
M200826,10975.91,2743.98,4,1047.18,3877.91,0,0,0,0
M200827,90775.39,12967.91,7,887.09,35560.43,0,0,0,0
M200828,44546.7,4454.67,10,866.02,18286.48,0,0,0,0
M200829,26901.24,4483.54,6,1440.68,10432.09,0,0,0,0
M200830,43583.07,6226.15,7,580.54,15132.54,0,0,0,0
M200831,24493.22,2721.47,9,800.16,4649.4,0,0,0,0
M200832,18535.86,2316.98,8,594.55,5675.86,0,0,1,0
M200833,1331.7,1331.7,1,1331.7,1331.7,0,0,0,0
M200834,20623.31,5155.83,4,1261.55,14499.88,0,0,1,0
M200835,42287.55,8457.51,5,1372.57,26368.52,5,0,0,0
M200836,15837.39,1979.67,8,459.6,3730.93,0,0,0,0
M200837,29995.52,4285.07,7,538.5,15059.24,0,0,0,0
M200838,63867.36,9123.91,7,474.18,26111.11,0,0,1,0
M200839,12092.73,3023.18,4,477.03,7802.48,0,0,0,0
M200840,28925.21,4132.17,7,588.45,14328.95,0,0,0,0
M200841,15712.29,7856.14,2,1535.71,14176.58,2,0,0,0
M200842,5375.14,1791.71,3,992.37,2350.47,0,0,0,0
M200843,47612.75,7935.46,6,1514.23,23730.08,0,0,0,0
M200844,26385.67,3298.21,8,828.86,6720.59,0,0,0,0
M200845,6988.69,2329.56,3,349.63,5616.4,0,0,0,0
M200846,8130.53,2710.18,3,1317.44,4092.13,0,0,0,0
M200847,4583.25,2291.62,2,1444.55,3138.7,2,0,0,0
M200848,3213.62,3213.62,1,3213.62,3213.62,1,0,0,0
M200849,18617.07,3723.41,5,1353.03,9242.45,5,0,0,0
M200850,40722.65,5817.52,7,1424.9,11644.81,0,0,0,0
M200851,22604.65,4520.93,5,922.34,14173.16,0,0,0,0
M200852,25213.19,2521.32,10,273.16,7800.02,0,0,0,0
M200853,27099.63,3387.45,8,916.25,4693.52,0,0,1,0
M200854,39981.37,4442.37,9,481.53,14174.46,0,0,1,0
M200855,24017.22,4803.44,5,353.87,7711.21,0,0,0,0
M200856,38190.61,5455.8,7,1302.77,19447.27,7,0,0,0
M200857,27963.95,3994.85,7,352.28,6004.23,0,0,0,0
M200858,5309.13,1769.71,3,900.3,2713.19,0,0,0,0
M200859,3256.47,1628.24,2,1278.89,1977.58,0,0,0,0
