entity_id,entity_type,rule_id,severity,evidence_ids,rule_desc
C100811,client,R17_high_risk_mcc,2,T1A2C2BUBWOSR,"MCC alto risco: 7995 — R$2,323"
C101165,client,R17_high_risk_mcc,2,TXIWDKZ324Z5A,"MCC alto risco: 7995 — R$1,066"
C102346,client,R17_high_risk_mcc,2,T0PWMXHOVRU6T,"MCC alto risco: 4829 — R$6,079"
C102177,client,R17_high_risk_mcc,2,T1D76H4LH8XWF,"MCC alto risco: 6011 — R$3,424"
M200075,client,R17_high_risk_mcc,2,T2P33MSSKIUR5,"MCC alto risco: 6011 — R$1,226"
C101842,client,R17_high_risk_mcc,2,T4N5XLQ10JVU8,"MCC alto risco: 7995 — R$3,042"
C100635,client,R17_high_risk_mcc,2,TG4J5PD9SYLHU,"MCC alto risco: 6011 — R$3,943"
C102437,client,R17_high_risk_mcc,2,TCLEB5DPR9EX9,"MCC alto risco: 6051 — R$1,791"
C101443,client,R17_high_risk_mcc,2,TPCJ9CESRRTGA,"MCC alto risco: 6051 — R$2,851"
C102011,client,R17_high_risk_mcc,2,TQQYTO9STPQVZ,MCC alto risco: 6051 — R$519
C101380,client,R17_high_risk_mcc,2,TAB2BLF0IBKSU,"MCC alto risco: 6051 — R$3,825"
C100179,client,R17_high_risk_mcc,2,TFZQ4YAF6XPSF,"MCC alto risco: 6051 — R$1,952"
C101632,client,R17_high_risk_mcc,2,TX896G7E01RYK,"MCC alto risco: 6051 — R$4,618"
M200307,client,R17_high_risk_mcc,2,TGGVNTQ1NEBKZ,"MCC alto risco: 6011 — R$1,783"
C102193,client,R17_high_risk_mcc,2,T54VKWQZ1WDGD,"MCC alto risco: 4829 — R$2,270"
C100506,client,R17_high_risk_mcc,2,T7OCC4QIJWFKL,"MCC alto risco: 6051 — R$2,374"
C100680,client,R17_high_risk_mcc,2,TVFA0X2VTCLAC,"MCC alto risco: 4829 — R$5,063"
C101134,client,R17_high_risk_mcc,2,T8H4KAIREPWBQ,"MCC alto risco: 6051 — R$3,961"
C100947,client,R17_high_risk_mcc,2,TE08K271MP2EJ,"MCC alto risco: 6011 — R$2,075"
C100398,client,R17_high_risk_mcc,2,TMAAXOSV91A59,"MCC alto risco: 4829 — R$2,650"
C101505,client,R17_high_risk_mcc,2,TOAGO0WO16ROJ,"MCC alto risco: 4829 — R$4,525"
C100404,client,R17_high_risk_mcc,2,TCE7LJK338HVX,"MCC alto risco: 7995 — R$2,669"
C100403,client,R17_high_risk_mcc,2,TUXWJPBIH8J24,MCC alto risco: 7995 — R$900
M200672,client,R17_high_risk_mcc,2,T2IP4HTA7RYC4,"MCC alto risco: 4829 — R$1,647"
C100258,client,R17_high_risk_mcc,2,T8A43HY3TB5NS,"MCC alto risco: 6011 — R$1,005"
C100375,client,R17_high_risk_mcc,2,TTM2TE7XFXGD0,"MCC alto risco: 6011 — R$12,505"
C100788,client,R17_high_risk_mcc,2,T8S1B7YON1JUY,"MCC alto risco: 6011 — R$3,929"
C100541,client,R17_high_risk_mcc,2,TH7QXEFSY0UVH,"MCC alto risco: 6011 — R$4,239"
C101970,client,R17_high_risk_mcc,2,THEOUS68FUCGI,"MCC alto risco: 6051 — R$6,822"
C100716,client,R17_high_risk_mcc,2,TVHP7VYJM6E20,"MCC alto risco: 6011 — R$8,604"
C101242,client,R17_high_risk_mcc,2,TS7V6VMCWBOJ3,"MCC alto risco: 7995 — R$3,567"
C100055,client,R17_high_risk_mcc,2,THG6TQ2G21S0C,"MCC alto risco: 6051 — R$1,154"
C100464,client,R17_high_risk_mcc,2,TLFJD4L0RU2IG,"MCC alto risco: 4829 — R$5,142"
C101771,client,R17_high_risk_mcc,2,T3CQK8EH9KK57,"MCC alto risco: 6051 — R$1,519"
C101458,client,R17_high_risk_mcc,2,TMTZJF9LEZ2ZP,"MCC alto risco: 4829 — R$1,411"
C101102,client,R17_high_risk_mcc,2,T6ACYQ7YOCMDP,"MCC alto risco: 4829 — R$1,995"
M200922,client,R17_high_risk_mcc,2,T6TQ9K493UA4E,"MCC alto risco: 4829 — R$13,808"
C101354,client,R17_high_risk_mcc,2,TTOTPQV8K9I7T,"MCC alto risco: 7995 — R$2,167"
M200467,client,R17_high_risk_mcc,2,TRFDPCK8R226H,MCC alto risco: 4829 — R$817
M200645,client,R17_high_risk_mcc,2,TI5GU0LNIBBPQ,"MCC alto risco: 7995 — R$15,100"
C101664,client,R17_high_risk_mcc,2,TABZYU8317M8N,"MCC alto risco: 6011 — R$1,616"
C101382,client,R17_high_risk_mcc,2,TDREM3P8AREFJ,"MCC alto risco: 4829 — R$1,059"
C101923,client,R17_high_risk_mcc,2,TJ7UPW7IR0QCQ,"MCC alto risco: 7995 — R$3,842"
M200584,client,R17_high_risk_mcc,2,TE148DSHHQZC7,"MCC alto risco: 7995 — R$18,948"
C102058,client,R17_high_risk_mcc,2,TRU2UFKE5Q283,"MCC alto risco: 6051 — R$1,627"
C101156,client,R17_high_risk_mcc,2,TBG0T6PYK95TV,"MCC alto risco: 6051 — R$2,453"
M200474,client,R17_high_risk_mcc,2,TZS0FTXFTDCU9,"MCC alto risco: 6051 — R$1,364"
C101476,client,R17_high_risk_mcc,2,TBD5TF17KUA3J,"MCC alto risco: 6051 — R$6,048"
C102236,client,R17_high_risk_mcc,2,T55IEUSVFAXB7,MCC alto risco: 6051 — R$832
M200117,client,R17_high_risk_mcc,2,TMZT98HRE93AH,"MCC alto risco: 6051 — R$6,955"
C102280,client,R17_high_risk_mcc,2,TNWRU0IY2KQYP,"MCC alto risco: 6011 — R$7,956"
M200085,client,R17_high_risk_mcc,2,TQR1IEPC1UB43,"MCC alto risco: 6051 — R$1,802"
C101575,client,R17_high_risk_mcc,2,T9N44O5GZLV47,"MCC alto risco: 4829 — R$1,535"
C100575,client,R17_high_risk_mcc,2,TD9JRGFADISQ9,"MCC alto risco: 6011 — R$1,665"
C101720,client,R17_high_risk_mcc,2,TVAUU9MNN338S,"MCC alto risco: 7995 — R$13,541"
C101633,client,R17_high_risk_mcc,2,TKA1F0BZ14A4W,"MCC alto risco: 6011 — R$1,384"
C102087,client,R17_high_risk_mcc,2,T0H9M28PBQY08,MCC alto risco: 4829 — R$405
C100145,client,R17_high_risk_mcc,2,TOHYPR3G6FKGI,"MCC alto risco: 4829 — R$17,011"
C102170,client,R17_high_risk_mcc,2,TWF7NA3A8PC1Q,"MCC alto risco: 7995 — R$1,071"
C102081,client,R17_high_risk_mcc,2,TLIC623GKA5ON,"MCC alto risco: 6051 — R$9,444"
C101308,client,R17_high_risk_mcc,2,TIRROOP802PNY,"MCC alto risco: 7995 — R$7,391"
C101885,client,R17_high_risk_mcc,2,TT8KKZUUK1OC8,"MCC alto risco: 7995 — R$2,871"
C100851,client,R17_high_risk_mcc,2,T53T4ULW3A4N2,"MCC alto risco: 6011 — R$42,813"
C101693,client,R17_high_risk_mcc,2,TJC2L5TDA5KTI,"MCC alto risco: 6051 — R$2,197"
M200718,client,R17_high_risk_mcc,2,T1DBUNFWU6RYH,"MCC alto risco: 7995 — R$8,185"
C101630,client,R17_high_risk_mcc,2,THTAZGKY2FG16,"MCC alto risco: 6051 — R$1,789"
M200976,client,R17_high_risk_mcc,2,TS798WHWR0MC4,"MCC alto risco: 7995 — R$1,598"
C101568,client,R17_high_risk_mcc,2,TU85N6OZH8JN0,"MCC alto risco: 7995 — R$11,955"
C100668,client,R17_high_risk_mcc,2,TXAPPSLA8Z4VU,"MCC alto risco: 6051 — R$5,795"
M200388,client,R17_high_risk_mcc,2,TACMG39J8M0JM,"MCC alto risco: 6051 — R$4,585"
C100306,client,R17_high_risk_mcc,2,TSJSKUL3P7SZ8,"MCC alto risco: 6011 — R$2,914"
M200466,client,R17_high_risk_mcc,2,TF0EEC2FFZOCK,"MCC alto risco: 6011 — R$3,078"
C101410,client,R17_high_risk_mcc,2,TRGSI4KA8X1N2,"MCC alto risco: 6051 — R$2,279"
C101079,client,R17_high_risk_mcc,2,TOMD08Y9J4JKY,MCC alto risco: 6051 — R$763
M200503,client,R17_high_risk_mcc,2,T7K61JREMMJZM,"MCC alto risco: 6011 — R$9,399"
C100386,client,R17_high_risk_mcc,2,TUPGQZGSZMO1G,"MCC alto risco: 7995 — R$1,104"
C101366,client,R17_high_risk_mcc,2,TC1YMJYYMUBN3,"MCC alto risco: 6051 — R$6,270"
M200618,client,R17_high_risk_mcc,2,T03AH4F3XKZXH,"MCC alto risco: 4829 — R$4,364"
C100113,client,R17_high_risk_mcc,2,TZIMZFJTRJSEB,"MCC alto risco: 7995 — R$3,223"
C100323,client,R17_high_risk_mcc,2,THRR7E55LJWPT,MCC alto risco: 6051 — R$547
C101542,client,R17_high_risk_mcc,2,T991C2EOAP061,"MCC alto risco: 7995 — R$5,761"
C101703,client,R17_high_risk_mcc,2,TZ4O2MH81116A,"MCC alto risco: 4829 — R$7,890"
C101971,client,R17_high_risk_mcc,2,TNN3UTE1ND49I,"MCC alto risco: 6011 — R$1,551"
C101519,client,R17_high_risk_mcc,2,TMVLVC0KR4CM6,"MCC alto risco: 7995 — R$1,397"
C100764,client,R17_high_risk_mcc,2,TUE0XI31BBVCZ,"MCC alto risco: 7995 — R$5,231"
C101788,client,R17_high_risk_mcc,2,TCERTI65GEJTA,"MCC alto risco: 6011 — R$3,149"
M200866,client,R17_high_risk_mcc,2,TDXKAY5KNSD7F,"MCC alto risco: 4829 — R$6,443"
C100707,client,R17_high_risk_mcc,2,TS442S7GD7RQJ,"MCC alto risco: 6051 — R$2,905"
C100446,client,R17_high_risk_mcc,2,TJTP0LCBBDVII,"MCC alto risco: 4829 — R$8,600"
C101981,client,R17_high_risk_mcc,2,TBFNDDAGH22D0,"MCC alto risco: 4829 — R$1,788"
C101319,client,R17_high_risk_mcc,2,TYRQZ0U4BEJ44,"MCC alto risco: 4829 — R$5,385"
C102157,client,R17_high_risk_mcc,2,TL98CYU66X09Y,"MCC alto risco: 4829 — R$7,548"
C100490,client,R17_high_risk_mcc,2,T3IKUGZ5JGIBB,"MCC alto risco: 6051 — R$9,529"
C101871,client,R17_high_risk_mcc,2,TOBMLIW6JO5OE,"MCC alto risco: 6011 — R$1,361"
C101990,client,R17_high_risk_mcc,2,T25Q838SNK1WA,"MCC alto risco: 7995 — R$6,740"
C100262,client,R17_high_risk_mcc,2,T8I56AAOP1PVL,"MCC alto risco: 4829 — R$8,423"
C101267,client,R17_high_risk_mcc,2,TNS3C3O9TK9UN,"MCC alto risco: 7995 — R$8,103"
C101991,client,R17_high_risk_mcc,2,TGTSBKD9RHVIZ,"MCC alto risco: 7995 — R$1,469"
C101564,client,R17_high_risk_mcc,2,TEQ845N19N5S0,"MCC alto risco: 4829 — R$2,097"
C100746,client,R17_high_risk_mcc,2,TELX8MJGYXUK1,"MCC alto risco: 6011 — R$1,939"
C101088,client,R17_high_risk_mcc,2,TMIEVDBNTDPNG,"MCC alto risco: 6011 — R$3,726"
C101395,client,R17_high_risk_mcc,2,T7P0G55A0H36K,"MCC alto risco: 7995 — R$9,206"
C101608,client,R17_high_risk_mcc,2,TX1M6Y8TR9L4H,"MCC alto risco: 7995 — R$2,615"
C102018,client,R17_high_risk_mcc,2,TH493BKUK7WE9,MCC alto risco: 7995 — R$899
C101985,client,R17_high_risk_mcc,2,TRUVJMLVQE85Q,MCC alto risco: 6051 — R$722
M200436,client,R17_high_risk_mcc,2,TNBXY6850LL5N,"MCC alto risco: 6051 — R$2,878"
C101840,client,R17_high_risk_mcc,2,T84LOBNXDGUIZ,"MCC alto risco: 6051 — R$1,171"
C100838,client,R17_high_risk_mcc,2,TAGLRSPC0ASN9,"MCC alto risco: 6011 — R$15,933"
C101005,client,R17_high_risk_mcc,2,TMYD2IRERNL9O,"MCC alto risco: 4829 — R$2,132"
C102354,client,R17_high_risk_mcc,2,TYKEQ87B5FFRD,MCC alto risco: 4829 — R$738
C102138,client,R17_high_risk_mcc,2,TQ8HFPBT9O9PY,"MCC alto risco: 6011 — R$1,961"
M200793,client,R17_high_risk_mcc,2,T1BMU2S11LRXB,"MCC alto risco: 4829 — R$1,084"
C100208,client,R17_high_risk_mcc,2,T5EHA9CPQOOVG,"MCC alto risco: 4829 — R$22,284"
C100989,client,R17_high_risk_mcc,2,TNS9TS4NXZ4NG,MCC alto risco: 6011 — R$720
C101016,client,R17_high_risk_mcc,2,TKOB3CG9FUJ8O,MCC alto risco: 7995 — R$577
M200221,client,R17_high_risk_mcc,2,T3DH9I75VT9QW,"MCC alto risco: 6011 — R$3,378"
C100285,client,R17_high_risk_mcc,2,T3NZ8GCCRKIWO,"MCC alto risco: 7995 — R$1,423"
M200314,client,R17_high_risk_mcc,2,TYREB04BUCVKF,"MCC alto risco: 6011 — R$2,420"
C100683,client,R17_high_risk_mcc,2,T5K2AQ38FSKU9,"MCC alto risco: 6051 — R$5,047"
C101450,client,R17_high_risk_mcc,2,TKY9QXHBLZ8EL,MCC alto risco: 7995 — R$452
C100818,client,R17_high_risk_mcc,2,TVIVIAPA84VL8,"MCC alto risco: 6051 — R$2,650"
C101507,client,R17_high_risk_mcc,2,T8AGTNBPWYHFI,"MCC alto risco: 7995 — R$6,102"
C100663,client,R17_high_risk_mcc,2,TQAVGNR8UTR6M,MCC alto risco: 6051 — R$529
C101420,client,R17_high_risk_mcc,2,TA047MXXXDCTQ,"MCC alto risco: 4829 — R$6,049"
C100734,client,R17_high_risk_mcc,2,T3DBHH9OFS5YT,"MCC alto risco: 6051 — R$3,391"
C100564,client,R17_high_risk_mcc,2,TMIQDA715TEEE,"MCC alto risco: 7995 — R$2,251"
C101900,client,R17_high_risk_mcc,2,TW9QGFNGAHUXD,MCC alto risco: 7995 — R$450
C100844,client,R17_high_risk_mcc,2,THV0337M7EOVM,MCC alto risco: 7995 — R$507
C101656,client,R17_high_risk_mcc,2,TRB3RMGW7V1HN,MCC alto risco: 6011 — R$535
C101256,client,R17_high_risk_mcc,2,TBJVABPZYG9VH,"MCC alto risco: 6051 — R$6,302"
M200864,client,R17_high_risk_mcc,2,TU0952SOT9900,"MCC alto risco: 6011 — R$5,599"
C100590,client,R17_high_risk_mcc,2,TY5BV4RTBKVTD,"MCC alto risco: 6011 — R$8,483"
C101008,client,R17_high_risk_mcc,2,T9IHA0RXS6UO7,"MCC alto risco: 6051 — R$1,255"
C101034,client,R17_high_risk_mcc,2,T2ZVPUY0QYYFF,"MCC alto risco: 6051 — R$1,136"
M200663,client,R17_high_risk_mcc,2,TSW899T3H4V5S,"MCC alto risco: 6011 — R$1,688"
M200595,client,R17_high_risk_mcc,2,TTAALR0A56S7G,"MCC alto risco: 6051 — R$8,122"
C100048,client,R17_high_risk_mcc,2,TFZ0H0B7K1MQZ,"MCC alto risco: 7995 — R$1,132"
M200631,client,R17_high_risk_mcc,2,T95RZAYZPBF3K,"MCC alto risco: 6011 — R$2,548"
M200772,client,R17_high_risk_mcc,2,TZY6Y37HJJXPQ,"MCC alto risco: 6051 — R$4,872"
C102393,client,R17_high_risk_mcc,2,T7O50HA317TU5,"MCC alto risco: 4829 — R$1,018"
C101189,client,R17_high_risk_mcc,2,TWU44OMJ43GNX,"MCC alto risco: 6051 — R$2,517"
C100216,client,R17_high_risk_mcc,2,T73MCZBZ6DNZP,"MCC alto risco: 6011 — R$5,620"
M200017,client,R17_high_risk_mcc,2,T2Z9Y9PHX5XI7,"MCC alto risco: 6011 — R$5,417"
M200792,client,R17_high_risk_mcc,2,TU8K5VD0KIG75,"MCC alto risco: 4829 — R$2,521"
C102434,client,R17_high_risk_mcc,2,TU6307R9AJO86,"MCC alto risco: 6051 — R$2,967"
M200054,client,R17_high_risk_mcc,2,TWB61GASXRS7P,"MCC alto risco: 6011 — R$7,995"
C102242,client,R17_high_risk_mcc,2,T0KQIM03ISP7A,"MCC alto risco: 7995 — R$1,865"
C100448,client,R17_high_risk_mcc,2,T8JGXEX0TI1DC,"MCC alto risco: 7995 — R$14,711"
C101368,client,R17_high_risk_mcc,2,T4L28F5UL4AB5,"MCC alto risco: 6011 — R$2,604"
C100061,client,R17_high_risk_mcc,2,TVQHYRWJR1GOT,"MCC alto risco: 6011 — R$5,176"
C101919,client,R17_high_risk_mcc,2,T9L4CWCNH05ME,"MCC alto risco: 7995 — R$7,882"
M200402,client,R17_high_risk_mcc,2,TNN0VG3LMR894,"MCC alto risco: 6011 — R$1,135"
M200469,client,R17_high_risk_mcc,2,TLTYJLOIRQH0B,"MCC alto risco: 7995 — R$1,801"
C100049,client,R17_high_risk_mcc,2,TYQS1TALZZJWE,"MCC alto risco: 6051 — R$9,225"
M200520,client,R17_high_risk_mcc,2,T89TDTDIFIV37,"MCC alto risco: 6011 — R$3,503"
C101650,client,R17_high_risk_mcc,2,TIUQD8EYHLTQR,MCC alto risco: 6011 — R$953
C100405,client,R17_high_risk_mcc,2,TTEAS37X0GRFO,"MCC alto risco: 6051 — R$4,272"
M200761,client,R17_high_risk_mcc,2,TBUQ940KSLU9R,"MCC alto risco: 4829 — R$3,499"
C100509,client,R17_high_risk_mcc,2,TVNJYGJ7DFSMM,"MCC alto risco: 7995 — R$1,935"
C100077,client,R17_high_risk_mcc,2,TX6ATF0XEYVNE,MCC alto risco: 7995 — R$857
M200192,client,R17_high_risk_mcc,2,T7CGWE784KWL4,"MCC alto risco: 6011 — R$4,727"
C101033,client,R17_high_risk_mcc,2,TRL359CFSDRIY,"MCC alto risco: 6011 — R$6,272"
C101350,client,R17_high_risk_mcc,2,T2L4JMQ61INSL,"MCC alto risco: 6011 — R$7,789"
C101334,client,R17_high_risk_mcc,2,TIY2N9DJNMRC8,"MCC alto risco: 6051 — R$1,679"
M200640,client,R17_high_risk_mcc,2,T32UCSB808UDI,"MCC alto risco: 6051 — R$4,330"
M200830,client,R17_high_risk_mcc,2,TB5T28FIHL6TJ,"MCC alto risco: 6051 — R$8,394"
C100376,client,R17_high_risk_mcc,2,TDZVZZWKIR30M,"MCC alto risco: 7995 — R$7,346"
C101367,client,R17_high_risk_mcc,2,TKGTFH5FGAF05,"MCC alto risco: 7995 — R$2,003"
M200599,client,R17_high_risk_mcc,2,TFJHZ2V5LI25D,"MCC alto risco: 7995 — R$2,863"
M200486,client,R17_high_risk_mcc,2,TZ96VFBM2XDSP,"MCC alto risco: 6011 — R$1,754"
C100858,client,R17_high_risk_mcc,2,TX0IO883SB5TO,"MCC alto risco: 7995 — R$1,939"
C102326,client,R17_high_risk_mcc,2,TK7X9SHYA0U9D,"MCC alto risco: 4829 — R$1,091"
C101501,client,R17_high_risk_mcc,2,TAC27RAKB14RR,"MCC alto risco: 4829 — R$20,190"
C100252,client,R17_high_risk_mcc,2,TQUQSZNVB57QS,"MCC alto risco: 4829 — R$1,260"
C100967,client,R17_high_risk_mcc,2,TC1J1CJUIX8QX,"MCC alto risco: 6011 — R$2,251"
C100512,client,R17_high_risk_mcc,2,TXO9QMEQD180E,"MCC alto risco: 7995 — R$7,105"
C100807,client,R17_high_risk_mcc,2,TDXO5QVBSNDCO,"MCC alto risco: 7995 — R$1,308"
C101751,client,R17_high_risk_mcc,2,T37DNZTHND4V0,"MCC alto risco: 7995 — R$2,830"
C100261,client,R17_high_risk_mcc,2,T0NNP82FR32AX,"MCC alto risco: 4829 — R$10,939"
C102444,client,R17_high_risk_mcc,2,TGNSRBR8O14FR,"MCC alto risco: 6051 — R$1,831"
C100211,client,R17_high_risk_mcc,2,TFA473AF5E5A6,"MCC alto risco: 7995 — R$16,509"
M200723,client,R17_high_risk_mcc,2,TO336UE1SFLUW,"MCC alto risco: 7995 — R$2,727"
C100223,client,R17_high_risk_mcc,2,TUYXGQKS19WRO,"MCC alto risco: 6051 — R$8,371"
C100948,client,R17_high_risk_mcc,2,T71MT1CBERAZO,MCC alto risco: 6051 — R$526
C101678,client,R17_high_risk_mcc,2,TYLVN7W8WUP4E,"MCC alto risco: 4829 — R$1,160"
C100090,client,R17_high_risk_mcc,2,TVM0TI8E0CTVU,"MCC alto risco: 4829 — R$7,302"
M200303,client,R17_high_risk_mcc,2,T9818EGKZKXKT,"MCC alto risco: 7995 — R$2,759"
M200345,client,R17_high_risk_mcc,2,TRZAHM3NH4LAN,"MCC alto risco: 7995 — R$19,501"
C101254,client,R17_high_risk_mcc,2,THEBS1Q4BY16M,"MCC alto risco: 4829 — R$3,659"
C100624,client,R17_high_risk_mcc,2,TJD6TYH6QHST6,"MCC alto risco: 7995 — R$2,633"
M200362,client,R17_high_risk_mcc,2,TAO13SZR80HXA,"MCC alto risco: 6011 — R$3,207"
C101772,client,R17_high_risk_mcc,2,TJG2GOIDQEJOY,"MCC alto risco: 7995 — R$1,808"
M200940,client,R17_high_risk_mcc,2,TKX9J25NHUGQX,"MCC alto risco: 7995 — R$1,149"
C101977,client,R17_high_risk_mcc,2,TX2IKGMPKAZ34,"MCC alto risco: 7995 — R$2,306"
C101561,client,R17_high_risk_mcc,2,T1XXCTD9FL9N4,"MCC alto risco: 4829 — R$2,379"
C101839,client,R17_high_risk_mcc,2,T7M06KRFEU69J,"MCC alto risco: 7995 — R$8,770"
C100927,client,R17_high_risk_mcc,2,T3VJJNKXDDTII,"MCC alto risco: 6011 — R$2,075"
C100184,client,R17_high_risk_mcc,2,TKJT1Y13P03AN,"MCC alto risco: 7995 — R$1,552"
C101498,client,R17_high_risk_mcc,2,TOX9MKZU2O7QT,"MCC alto risco: 4829 — R$1,968"
C101830,client,R17_high_risk_mcc,2,TYSE4I4XQS86B,"MCC alto risco: 6051 — R$24,248"
C102035,client,R17_high_risk_mcc,2,TS47P2DUWT80A,"MCC alto risco: 7995 — R$7,177"
C100611,client,R17_high_risk_mcc,2,TFA2CJOE9GX0L,MCC alto risco: 6051 — R$538
C101920,client,R17_high_risk_mcc,2,T17K4240X41D2,"MCC alto risco: 6011 — R$3,389"
M200823,client,R17_high_risk_mcc,2,T7GR1OSRH76T0,"MCC alto risco: 4829 — R$5,952"
C102478,client,R17_high_risk_mcc,2,TAY255BM9ZFVO,MCC alto risco: 7995 — R$578
C100170,client,R17_high_risk_mcc,2,TOYO0NTOP3F5U,"MCC alto risco: 6011 — R$1,377"
C101925,client,R17_high_risk_mcc,2,TVWC89V9NP8SZ,"MCC alto risco: 7995 — R$14,243"
C100491,client,R17_high_risk_mcc,2,T499RD8ITMFC4,"MCC alto risco: 7995 — R$3,713"
M200080,client,R17_high_risk_mcc,2,TCN21UG5LS3DJ,"MCC alto risco: 6051 — R$2,444"
C101927,client,R17_high_risk_mcc,2,TA2829PAKBUTP,"MCC alto risco: 6051 — R$3,405"
C101570,client,R17_high_risk_mcc,2,TK5G2USG8C1EL,MCC alto risco: 6011 — R$792
C100701,client,R17_high_risk_mcc,2,TI4375UI3KWXG,"MCC alto risco: 6011 — R$2,708"
C102296,client,R17_high_risk_mcc,2,TCYVVRB0THESU,"MCC alto risco: 6011 — R$2,983"
C101782,client,R17_high_risk_mcc,2,TTYJST2J8BT67,"MCC alto risco: 4829 — R$1,733"
C100981,client,R17_high_risk_mcc,2,TEB57XXZX5AHQ,MCC alto risco: 4829 — R$318
C101085,client,R17_high_risk_mcc,2,TFDEBSD2WF8S3,"MCC alto risco: 6011 — R$6,674"
M200576,client,R17_high_risk_mcc,2,TK2JRG4M71E4P,"MCC alto risco: 6051 — R$8,255"
C102195,client,R17_high_risk_mcc,2,TLPF0FSYNGIKS,"MCC alto risco: 6051 — R$16,095"
C102306,client,R17_high_risk_mcc,2,TJOCF6DRTWRF3,"MCC alto risco: 6011 — R$1,002"
M200178,client,R17_high_risk_mcc,2,TGEBYD64NLPYI,"MCC alto risco: 7995 — R$1,717"
M200944,client,R17_high_risk_mcc,2,TD7NLB7SNE9RO,"MCC alto risco: 6011 — R$1,622"
M200384,client,R17_high_risk_mcc,2,T5AN372MUWOUZ,"MCC alto risco: 6051 — R$9,654"
C100615,client,R17_high_risk_mcc,2,TMES1FURLM0P8,"MCC alto risco: 4829 — R$2,922"
M200166,client,R17_high_risk_mcc,2,TZTT1VE9ZAVBC,"MCC alto risco: 4829 — R$3,576"
C101296,client,R17_high_risk_mcc,2,TO6V6BJPTH8LK,"MCC alto risco: 6051 — R$6,246"
C100047,client,R17_high_risk_mcc,2,TULY6G75XA0DJ,MCC alto risco: 7995 — R$694
C101701,client,R17_high_risk_mcc,2,T67I3V6KFZLZT,"MCC alto risco: 6051 — R$4,755"
C101753,client,R17_high_risk_mcc,2,T4OPJH93C6LCS,"MCC alto risco: 6051 — R$2,458"
M200386,client,R17_high_risk_mcc,2,TCGTWH57MDV7A,"MCC alto risco: 6011 — R$7,193"
C100700,client,R17_high_risk_mcc,2,TTQ2BMWNWXCQX,"MCC alto risco: 6011 — R$2,914"
M200996,client,R17_high_risk_mcc,2,TQ6682NH3UXRT,"MCC alto risco: 6051 — R$1,442"
C102493,client,R17_high_risk_mcc,2,TVVX7QE7IZWU7,"MCC alto risco: 7995 — R$7,027"
C102065,client,R17_high_risk_mcc,2,TKS337W2IOGPN,"MCC alto risco: 4829 — R$4,129"
C101237,client,R17_high_risk_mcc,2,T7AXI32TBWHPO,MCC alto risco: 7995 — R$336
M200138,client,R17_high_risk_mcc,2,TFBL1V3HM9WW7,"MCC alto risco: 7995 — R$13,185"
C101383,client,R17_high_risk_mcc,2,TANNTDNRNR4UD,MCC alto risco: 4829 — R$502
C101412,client,R17_high_risk_mcc,2,TRLAJ0G172HYA,"MCC alto risco: 6011 — R$4,676"
C101393,client,R17_high_risk_mcc,2,T5T04MK3ICHMT,"MCC alto risco: 7995 — R$2,061"
C102385,client,R17_high_risk_mcc,2,TH7E2GTX4JOL5,"MCC alto risco: 7995 — R$7,808"
C101065,client,R17_high_risk_mcc,2,T4SK48GF3LIOL,MCC alto risco: 6011 — R$277
C102264,client,R17_high_risk_mcc,2,TOEFDP3OMJRBR,"MCC alto risco: 4829 — R$7,643"
C100714,client,R17_high_risk_mcc,2,T12JCME1BS400,"MCC alto risco: 4829 — R$2,512"
C101586,client,R17_high_risk_mcc,2,TADUVJOPJNG02,"MCC alto risco: 7995 — R$18,443"
M200031,client,R17_high_risk_mcc,2,TMKRKBP5ENBDE,"MCC alto risco: 7995 — R$1,976"
M200619,client,R17_high_risk_mcc,2,TS2659ZLMLI11,"MCC alto risco: 6051 — R$4,882"
C102417,client,R17_high_risk_mcc,2,TM5I4FK6F5MWA,"MCC alto risco: 6051 — R$6,726"
C101132,client,R17_high_risk_mcc,2,T29PLGEO4Y9A3,"MCC alto risco: 4829 — R$1,376"
C100985,client,R17_high_risk_mcc,2,TMEG35XS858ND,"MCC alto risco: 6011 — R$5,016"
C100389,client,R17_high_risk_mcc,2,T3I2CB0450THY,"MCC alto risco: 4829 — R$1,026"
C102365,client,R17_high_risk_mcc,2,TAE3T1ZYFCISR,"MCC alto risco: 6051 — R$4,644"
C100332,client,R17_high_risk_mcc,2,TQHFSVDQF6O4E,"MCC alto risco: 6011 — R$6,246"
M200302,client,R17_high_risk_mcc,2,T0YS6LBQW35JW,"MCC alto risco: 7995 — R$12,702"
C100407,client,R17_high_risk_mcc,2,TSDMG3OH1DVJ8,"MCC alto risco: 6011 — R$1,176"
M200979,client,R17_high_risk_mcc,2,TA98205Z315Y7,"MCC alto risco: 4829 — R$7,690"
C100229,client,R17_high_risk_mcc,2,TUHEHSH8YI2EC,"MCC alto risco: 6051 — R$1,165"
C101220,client,R17_high_risk_mcc,2,T4BVQ7OXR01DR,"MCC alto risco: 6011 — R$4,744"
C101076,client,R17_high_risk_mcc,2,T4JSRPEK1POBK,"MCC alto risco: 6011 — R$1,710"
C102324,client,R17_high_risk_mcc,2,TJJTDR2J4HZUO,"MCC alto risco: 4829 — R$2,152"
C102390,client,R17_high_risk_mcc,2,TQQIZWDF7ML9I,"MCC alto risco: 6051 — R$8,305"
